anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,demographics,studios
8726,Soredemo Machi wa Mawatteiru,tv,High,20676,finished_airing,12,Non-Original,57533,209,pg_13,True,2010,fall,Comedy,Seinen,Shaft
16201,Aku no Hana,tv,High,72636,finished_airing,13,Non-Original,198440,2816,r,True,2013,spring,Drama,Shounen,Zexcs
762,Bleach: Memories in the Rain,special,High,65655,finished_airing,1,Non-Original,117440,207,pg_13,True,2004,fall,Action,Shounen,Pierrot
35994,Satsuriku no Tenshi,tv,Average,272385,finished_airing,16,Non-Original,577689,4910,r,True,2018,summer,Adventure,None,J.C.Staff
4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,ova,High,14230,finished_airing,1,original,39270,49,r,True,2008,winter,Action,None,Sunrise
4015,School Rumble San Gakki,ova,High,33987,finished_airing,2,Non-Original,59531,87,pg_13,True,2008,summer,Comedy,Shounen,Studio Comet
6574,Hanamaru Youchien,tv,High,35378,finished_airing,12,Non-Original,83020,212,pg_13,True,2010,winter,Comedy,Seinen,Gainax
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,tv,Average,268430,finished_airing,13,Non-Original,505625,1726,pg_13,True,2013,winter,Comedy,None,A-1 Pictures
6024,Chi's Sweet Home: Atarashii Ouchi,tv,High,11452,finished_airing,104,Non-Original,28031,104,g,True,2009,spring,Comedy,Seinen,Madhouse
28387,Joukamachi no Dandelion,tv,High,61374,finished_airing,12,Non-Original,157203,402,pg_13,True,2015,summer,Comedy,Seinen,Production IMS
32175,Shounen Maid,tv,High,33862,finished_airing,12,Non-Original,77555,330,pg_13,True,2016,spring,Comedy,Shoujo,8bit
39730,Houkago Teibou Nisshi,tv,High,22374,finished_airing,12,Non-Original,54539,241,pg_13,True,2020,spring,Comedy,Seinen,Doga Kobo
79,Shuffle!,tv,High,130689,finished_airing,24,Non-Original,264444,1425,r+,True,2005,summer,Comedy,Seinen,asread.
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,movie,High,107334,finished_airing,1,Non-Original,165253,141,pg,True,2000,summer,Action,Kids,OLM
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,movie,High,43824,finished_airing,1,original,95342,66,r,True,2015,summer,Action,None,Sunrise
3931,Initial D Battle Stage 2,ova,High,12780,finished_airing,1,Non-Original,27453,39,pg_13,True,2007,spring,Action,Seinen,A.C.G.T.
50160,Kingdom 4th Season,tv,High,5982,currently_airing,26,Non-Original,32615,532,r,True,2022,spring,Action,Seinen,Pierrot
37873,BanG Dream! Garupa☆Pico,ona,High,10382,finished_airing,26,original,19645,136,pg_13,True,2018,summer,Comedy,None,SANZIGEN
16694,Sankarea: Wagahai mo... Zombie de Aru...,special,High,45588,finished_airing,1,Non-Original,80222,35,r+,True,2012,fall,Comedy,Shounen,Studio Deen
16035,Karneval (TV),tv,High,86050,finished_airing,13,Non-Original,204356,1133,pg_13,True,2013,spring,Action,Josei,Manglobe
32836,Senki Zesshou Symphogear AXZ,tv,High,14004,finished_airing,13,original,32663,258,pg_13,True,2017,summer,Action,None,Satelight
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,tv,Average,250130,finished_airing,13,Non-Original,409689,1200,pg_13,True,2013,spring,Comedy,None,A-1 Pictures
12711,Uta no☆Prince-sama♪ Maji Love 2000%,tv,High,53536,finished_airing,13,Non-Original,107097,530,pg_13,True,2013,spring,Comedy,Shoujo,A-1 Pictures
384,Gantz,tv,High,168189,finished_airing,13,Non-Original,330613,2254,r+,True,2004,spring,Action,None,Gonzo
1520,Black Jack,ova,High,10866,finished_airing,12,Non-Original,36035,300,pg_13,True,1993,fall,Drama,None,Tezuka Productions
8190,Nodame Cantabile: Finale OVA,ova,High,14514,finished_airing,1,Non-Original,28014,10,pg_13,True,2010,spring,Comedy,Josei,J.C.Staff
10075,Naruto x UT,ova,High,23981,finished_airing,1,Non-Original,48771,80,pg_13,True,2011,winter,Action,Shounen,Pierrot
30413,Yowamushi Pedal Movie,movie,High,14180,finished_airing,1,Non-Original,28361,22,pg_13,True,2015,summer,Sports,Shounen,TMS Entertainment
32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,movie,High,11392,finished_airing,1,Non-Original,30662,23,pg_13,True,2016,fall,Sports,Shounen,Production I.G
24031,Denki-gai no Honya-san,tv,High,50341,finished_airing,12,Non-Original,122712,264,pg_13,True,2014,fall,Comedy,Seinen,Shin-Ei Animation
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,special,High,31809,finished_airing,1,Non-Original,58132,40,pg_13,True,2012,winter,Comedy,None,Shaft
1722,Nagasarete Airantou,tv,High,42769,finished_airing,26,Non-Original,95533,380,pg_13,True,2007,spring,Comedy,Shounen,feel.
34745,Mahoujin Guruguru (2017),tv,High,9716,finished_airing,24,Non-Original,30831,240,pg_13,True,2017,summer,Adventure,Shounen,Production I.G
32792,Mobile Suit Gundam Unicorn RE:0096,tv,High,13571,finished_airing,22,Non-Original,30095,155,pg_13,True,2016,spring,Action,None,Sunrise
238,Rekka no Honoo,tv,High,26714,finished_airing,42,Non-Original,61892,234,pg_13,True,1997,summer,Action,Shounen,Pierrot
21573,Senki Zesshou Symphogear GX,tv,High,19910,finished_airing,13,original,43303,351,pg_13,True,2015,summer,Action,None,Satelight
390,Suzuka,tv,High,52224,finished_airing,26,Non-Original,109642,626,pg_13,True,2005,summer,Drama,Shounen,Studio Comet
36522,Ling Qi 2,tv,High,16661,finished_airing,12,Non-Original,41821,195,pg_13,True,2018,winter,Action,None,Haoliners Animation League
49776,Kumichou Musume to Sewagakari,tv,High,9459,currently_airing,12,Non-Original,73637,269,pg_13,True,2022,summer,Slice of Life,None,feel.
25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",movie,High,106896,finished_airing,1,Non-Original,156706,116,pg_13,True,2015,spring,Action,Shounen,Toei Animation
14829,Fate/kaleid liner Prisma☆Illya,tv,High,114643,finished_airing,10,Non-Original,253555,987,pg_13,True,2013,summer,Action,None,SILVER LINK.
1589,Bartender,tv,High,25519,finished_airing,11,Non-Original,82475,436,pg_13,True,2006,fall,Drama,Seinen,Palm Studio
5593,Dogs: Bullets & Carnage,ova,High,28328,finished_airing,4,Non-Original,58930,245,r,True,2009,spring,Action,Seinen,David Production
1729,Maria-sama ga Miteru 3rd,ova,High,9666,finished_airing,5,Non-Original,20877,84,pg_13,True,2006,fall,Drama,None,Studio Deen
18393,Fairy Tail x Rave,ova,High,64509,finished_airing,1,Non-Original,118418,232,pg_13,True,2013,summer,Action,Shounen,Satelight
21085,Witch Craft Works,tv,High,144961,finished_airing,12,Non-Original,300149,687,pg_13,True,2014,winter,Action,Seinen,J.C.Staff
20977,Tonari no Seki-kun OVA,ova,High,21971,finished_airing,1,Non-Original,36895,6,g,True,2014,winter,Comedy,Seinen,Shin-Ei Animation
37150,Douluo Dalu,ona,High,9211,finished_airing,26,Non-Original,22777,408,pg_13,True,2018,winter,Action,None,Sparkly Key Animation Studio
11785,Haiyore! Nyaruko-san,tv,High,144010,finished_airing,12,Non-Original,331848,1250,pg_13,True,2012,spring,Comedy,None,Xebec
1681,Brave Story,movie,High,19027,finished_airing,1,Non-Original,40952,168,g,True,2006,summer,Action,None,Gonzo
845,Kiba,tv,High,31943,finished_airing,51,original,74120,427,pg_13,True,2006,spring,Adventure,Shounen,Madhouse
34126,Rewrite 2nd Season,tv,High,48189,finished_airing,11,Non-Original,106206,406,pg_13,True,2017,winter,Action,None,8bit
38528,Quanzhi Fashi III,ona,High,22909,finished_airing,12,Non-Original,45216,92,pg_13,True,2018,fall,Action,None,Shanghai Foch Film and TV Culture Investment
30991,Himouto! Umaru-chan OVA,ova,High,38980,finished_airing,2,Non-Original,75465,67,pg_13,True,2015,fall,Comedy,Seinen,Doga Kobo
22433,Break Blade,tv,High,35278,finished_airing,12,Non-Original,88620,199,r,True,2014,spring,Action,Shounen,Production I.G
10714,Towa no Quon 3: Mugen no Renza,movie,High,18634,finished_airing,1,original,34996,17,pg_13,True,2011,summer,Action,None,Bones
15109,Cuticle Tantei Inaba,tv,High,35130,finished_airing,12,Non-Original,96289,384,pg_13,True,2013,winter,Action,Shounen,Zexcs
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,movie,High,7042,finished_airing,1,Non-Original,28329,93,pg_13,True,2021,winter,Drama,Shoujo,Shuka
9745,Sengoku Basara Movie: The Last Party,movie,High,13446,finished_airing,1,Non-Original,28032,68,pg_13,True,2011,spring,Action,None,Production I.G
1563,Magic Knight Rayearth II,tv,High,15612,finished_airing,29,Non-Original,30391,137,pg_13,True,1995,spring,Adventure,Shoujo,TMS Entertainment
444,Maria-sama ga Miteru: Haru,tv,High,11916,finished_airing,13,Non-Original,25465,82,pg_13,True,2004,summer,Drama,Shoujo,Studio Deen
50185,Ryman's Club,tv,High,19271,finished_airing,12,original,56685,480,pg_13,True,2022,winter,Sports,None,LIDENFILMS
39292,Princess Connect! Re:Dive,tv,High,104716,finished_airing,13,Non-Original,240239,904,pg_13,True,2020,spring,Action,None,CygamesPictures
37975,Piano no Mori (TV) 2nd Season,tv,High,20051,finished_airing,12,Non-Original,44349,79,pg_13,True,2019,winter,Comedy,Seinen,Gaina
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,tv,Average,199324,finished_airing,13,Non-Original,360213,1237,pg_13,True,2012,summer,Comedy,None,Diomedéa
4581,Shikabane Hime: Aka,tv,High,43236,finished_airing,13,Non-Original,116122,220,r,True,2008,fall,Action,Shounen,Gainax
43683,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,special,High,15096,finished_airing,1,Non-Original,38570,92,pg_13,True,2020,summer,Comedy,None,Bones
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,tv,High,29449,finished_airing,12,Non-Original,110853,444,pg_13,True,2022,spring,Comedy,None,Zero-G
246,Groove Adventure Rave,tv,High,39066,finished_airing,51,Non-Original,94096,348,pg_13,True,2001,fall,Adventure,Shounen,Studio Deen
5252,One Piece: Romance Dawn Story,ova,High,24101,finished_airing,1,Non-Original,46975,24,pg_13,True,2008,fall,Action,Shounen,Toei Animation
1913,Shonan Junai Gumi!,ova,High,17652,finished_airing,5,Non-Original,41083,147,r+,True,1994,winter,Action,None,J.C.Staff
10259,Da Yu Hai Tang (Movie),movie,High,15014,finished_airing,1,original,38768,204,pg_13,True,2016,summer,Adventure,None,B&T
40128,Arte,tv,High,49838,finished_airing,12,Non-Original,114454,302,pg_13,True,2020,spring,Drama,Seinen,Seven Arcs
242,Gokusen,tv,High,19651,finished_airing,13,Non-Original,41289,212,r,True,2004,winter,Comedy,Josei,Madhouse
8197,So Ra No Wo To Specials,special,High,14388,finished_airing,2,original,25610,12,pg_13,True,2010,spring,Sci-Fi,None,A-1 Pictures
2724,Daicon Opening Animations,special,High,10369,finished_airing,2,Non-Original,18594,172,pg,True,1981,summer,Action,None,Gainax
4896,Umineko no Naku Koro ni,tv,High,87890,finished_airing,26,Non-Original,206377,1881,r,True,2009,summer,Horror,None,Studio Deen
207,Lodoss-tou Senki,ova,High,22559,finished_airing,13,Non-Original,61623,525,r,True,1990,spring,Action,Shounen,Madhouse
4811,Ichigo Mashimaro Encore,ova,High,10951,finished_airing,2,Non-Original,20948,17,pg_13,True,2009,winter,Comedy,None,Daume
3457,Vampire Knight,tv,Average,333809,finished_airing,13,Non-Original,563502,7137,pg_13,True,2008,spring,Drama,Shoujo,Studio Deen
5034,Shikabane Hime: Kuro,tv,High,31372,finished_airing,12,Non-Original,73129,113,r,True,2009,winter,Action,Shounen,Gainax
1695,Les Misérables: Shoujo Cosette,tv,High,8428,finished_airing,52,Non-Original,26170,238,g,True,2007,winter,Drama,Shoujo,Nippon Animation
31418,KanColle Movie,movie,High,15383,finished_airing,1,Non-Original,37573,182,pg_13,True,2016,fall,Action,None,Diomedéa
44235,Pui Pui Molcar,tv,High,7405,finished_airing,12,Non-Original,12296,216,g,True,2021,winter,Comedy,Kids,Shin-Ei Animation
2829,Ie Naki Ko Remy,tv,High,8063,finished_airing,23,Non-Original,18685,101,g,True,1996,fall,Adventure,None,Nippon Animation
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,tv,Average,372389,finished_airing,12,Non-Original,627305,2373,pg_13,True,2018,summer,Comedy,None,Ajia-Do
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",ona,High,13884,finished_airing,1,Non-Original,27761,97,pg_13,True,2010,winter,Comedy,Shounen,Artland
39495,Totsukuni no Shoujo,ova,High,14458,finished_airing,1,Non-Original,41796,173,g,True,2019,summer,Supernatural,Shounen,Wit Studio
8934,Star Driver: Kagayaki no Takuto,tv,High,43766,finished_airing,25,original,107614,575,pg_13,True,2010,fall,Action,Shounen,Bones
48406,Re-Main,tv,High,39641,finished_airing,12,original,105046,797,pg_13,True,2021,summer,Sports,None,MAPPA
24365,Tonari no Seki-kun Specials,special,High,17246,finished_airing,2,Non-Original,30267,10,g,True,2014,spring,Comedy,Seinen,Shin-Ei Animation
38333,Gochuumon wa Usagi Desu ka??: Sing for You,ova,High,9629,finished_airing,1,Non-Original,22254,78,pg_13,True,2019,summer,Comedy,None,production doA
34299,Digimon Adventure tri. 4: Soushitsu,movie,High,29444,finished_airing,1,original,53746,37,pg_13,True,2017,winter,Action,None,Toei Animation
32245,Kuromukuro,tv,High,56789,finished_airing,26,original,132034,387,r,True,2016,spring,Action,None,P.A. Works
3090,Aa! Megami-sama!: Tatakau Tsubasa,special,High,12659,finished_airing,2,Non-Original,25885,21,pg_13,True,2007,fall,Comedy,Seinen,AIC
26441,Junketsu no Maria,tv,High,61889,finished_airing,12,Non-Original,143628,226,r,True,2015,winter,Comedy,Seinen,Production I.G
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,movie,High,14001,finished_airing,1,original,43813,39,r,True,2016,fall,Action,None,Wit Studio
9204,Omae Umasou da na,movie,High,7252,finished_airing,1,Non-Original,17328,163,g,True,2010,fall,Action,Kids,Ajia-Do
13585,Natsuyuki Rendezvous,tv,High,31603,finished_airing,11,Non-Original,77536,244,pg_13,True,2012,summer,Drama,Josei,Doga Kobo
6927,Higashi no Eden: Air Communication,movie,High,12618,finished_airing,1,original,32580,22,pg_13,True,2009,summer,Mystery,None,Production I.G
411,Gun x Sword,tv,High,31588,finished_airing,26,original,72435,325,pg_13,True,2005,summer,Action,Shounen,AIC ASTA
795,Oniisama e...,tv,High,8773,finished_airing,39,Non-Original,39770,855,pg_13,True,1991,summer,Drama,Shoujo,Tezuka Productions
6676,Asura Cryin' 2,tv,High,31554,finished_airing,13,Non-Original,59700,97,pg_13,True,2009,fall,Action,None,Seven Arcs
40435,Mo Dao Zu Shi Q,ona,High,6702,finished_airing,30,Non-Original,19157,198,pg_13,True,2020,summer,Comedy,None,B.CMAY PICTURES
5713,Minami-ke Betsubara,ova,High,15020,finished_airing,1,Non-Original,28449,10,pg_13,True,2009,spring,Comedy,None,asread.
1047,On Your Mark,Non-Original,High,16388,finished_airing,1,Non-Original,32434,82,g,True,1995,spring,Drama,None,Studio Ghibli
15959,Nurarihyon no Mago OVA,ova,High,10099,finished_airing,2,Non-Original,23482,20,r+,True,2012,fall,Action,Shounen,Studio Deen
41361,Eiga Daisuki Pompo-san (Movie),movie,High,6345,finished_airing,1,Non-Original,21528,227,pg_13,True,2021,spring,Comedy,None,CLAP
1965,Sola,tv,High,44374,finished_airing,13,Non-Original,96630,396,pg_13,True,2007,spring,Drama,None,Nomad
30868,Ajin Part 1: Shoudou,movie,High,15873,finished_airing,1,Non-Original,43057,46,r,True,2015,fall,Action,Seinen,Polygon Pictures
32686,Keijo!!!!!!!!,tv,Average,180179,finished_airing,12,Non-Original,366591,1327,pg_13,True,2016,fall,Ecchi,Shounen,Xebec
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,movie,High,13408,finished_airing,1,original,43069,42,r,True,2017,winter,Action,None,Wit Studio
4214,Rosario to Vampire Capu2,tv,Average,242176,finished_airing,13,Non-Original,390865,1074,pg_13,True,2008,fall,Comedy,None,Gonzo
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,movie,High,68563,finished_airing,1,Non-Original,109199,46,pg_13,True,1993,summer,Action,Shounen,Toei Animation
1642,Sugar Sugar Rune,tv,High,15804,finished_airing,51,Non-Original,37045,394,pg,True,2005,summer,Fantasy,Shoujo,Pierrot
36726,Yuragi-sou no Yuuna-san,tv,High,111942,finished_airing,12,Non-Original,261792,708,r+,True,2018,summer,Comedy,Shounen,Xebec
822,Initial D Extra Stage,ova,High,26033,finished_airing,2,Non-Original,46107,71,r+,True,2001,winter,Action,Seinen,Pastel
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",tv,Average,141851,finished_airing,12,Non-Original,300695,1782,pg_13,True,2021,spring,Comedy,None,Revoroot
1726,Devil May Cry,tv,Average,160457,finished_airing,12,Non-Original,288354,1522,r,True,2007,summer,Action,None,Madhouse
443,Onegai☆Teacher: Himitsu na Futari,ova,High,27977,finished_airing,1,original,45970,52,r,True,2002,fall,Comedy,None,Daume
32930,Fairy Tail OVA (2016),ova,High,37494,finished_airing,3,Non-Original,77056,189,pg_13,True,2016,spring,Comedy,Shounen,A-1 Pictures
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,movie,High,35437,finished_airing,1,Non-Original,64872,18,pg_13,True,2006,winter,Action,Shounen,Toei Animation
7762,"Yondemasu yo, Azazel-san.",ova,High,12245,finished_airing,4,Non-Original,29717,65,r+,True,2010,winter,Comedy,None,Production I.G
3665,Ginga Eiyuu Densetsu Gaiden (1999),ova,High,6823,finished_airing,28,Non-Original,18376,26,r,True,1999,fall,Action,None,Artland
21435,Yama no Susume Second Season,tv,High,12748,finished_airing,24,Non-Original,30168,142,pg_13,True,2014,summer,Adventure,None,8bit
15863,Ginga Kikoutai Majestic Prince,tv,High,22997,finished_airing,24,Non-Original,52809,160,pg_13,True,2013,spring,Action,Seinen,Doga Kobo
11761,Medaka Box,tv,High,102282,finished_airing,12,Non-Original,232486,405,pg_13,True,2012,spring,Action,Shounen,Gainax
37716,Beelzebub-jou no Okinimesu mama.,tv,High,32604,finished_airing,12,Non-Original,85230,300,pg_13,True,2018,fall,Comedy,Shounen,LIDENFILMS
233,Daa! Daa! Daa!,tv,High,10764,finished_airing,78,Non-Original,23324,225,g,True,2000,spring,Comedy,Shoujo,J.C.Staff
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,special,High,45122,finished_airing,1,Non-Original,91027,157,pg_13,True,2018,fall,Comedy,None,White Fox
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,movie,High,14846,finished_airing,1,original,40538,251,r+,True,1987,winter,Action,None,Gainax
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,movie,High,16729,finished_airing,1,Non-Original,38342,22,r,True,2014,summer,Sci-Fi,None,Production I.G
27655,Aldnoah.Zero Part 2,tv,Average,182929,finished_airing,12,original,293998,717,r,True,2015,winter,Action,None,A-1 Pictures
24459,Tales of Zestiria: Doushi no Yoake,special,High,19815,finished_airing,1,Non-Original,41457,56,pg_13,True,2014,fall,Fantasy,None,ufotable
50175,"Yuusha, Yamemasu",tv,High,77445,finished_airing,12,Non-Original,188443,1416,pg_13,True,2022,spring,Action,None,EMT Squared
37804,Shirobako Movie,movie,High,9968,finished_airing,1,original,44396,63,pg_13,True,2020,winter,Comedy,None,P.A. Works
10321,Uta no☆Prince-sama♪ Maji Love 1000%,tv,High,93319,finished_airing,13,Non-Original,188045,1543,pg_13,True,2011,summer,Comedy,Shoujo,A-1 Pictures
709,Mujin Wakusei Survive,tv,High,9521,finished_airing,52,original,26897,290,g,True,2003,fall,Action,None,Madhouse
7058,Uragiri wa Boku no Namae wo Shitteiru,tv,High,36322,finished_airing,24,Non-Original,93719,942,r,True,2010,spring,Adventure,Shoujo,J.C.Staff
31771,Amanchu!,tv,High,32120,finished_airing,12,Non-Original,88569,282,pg_13,True,2016,summer,Comedy,Shounen,J.C.Staff
2800,Candy Candy,tv,High,13222,finished_airing,115,Non-Original,27565,389,g,True,1976,fall,Drama,Shoujo,Toei Animation
